_id,co_mun,no_mun,ano,variavel,social_categoria,social_subcategoria,valor
4539,2707404,Porto de Pedras,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2958682.0
4540,2707404,Porto de Pedras,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1869.05
4541,2707404,Porto de Pedras,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,1666.0
4542,2707404,Porto de Pedras,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3104112.0
4543,2707404,Porto de Pedras,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1949.3
4544,2707404,Porto de Pedras,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,1750.0
4545,2707404,Porto de Pedras,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3308713.0
4546,2707404,Porto de Pedras,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2006.52
4547,2707404,Porto de Pedras,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,1713.0
4548,2707404,Porto de Pedras,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3430315.0
4549,2707404,Porto de Pedras,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2070.31
4550,2707404,Porto de Pedras,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,1647.0
4551,2707404,Porto de Pedras,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3492787.0
4552,2707404,Porto de Pedras,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,635.95
4553,2707404,Porto de Pedras,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,1710.0
4554,2707404,Porto de Pedras,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1047019.0
4555,2707404,Porto de Pedras,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,924.12
4556,2707404,Porto de Pedras,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,1709.0
4557,2707404,Porto de Pedras,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1574486.0
4558,2707404,Porto de Pedras,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3451.63
4559,2707404,Porto de Pedras,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,1792.0
4560,2707404,Porto de Pedras,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6236869.0
4561,2707503,Porto Real do Colégio,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,930.95
4562,2707503,Porto Real do Colégio,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,1714.0
4563,2707503,Porto Real do Colégio,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1217519.0
4564,2707503,Porto Real do Colégio,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,865.21
4565,2707503,Porto Real do Colégio,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,2055.0
4566,2707503,Porto Real do Colégio,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1610411.0
4567,2707503,Porto Real do Colégio,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,819.99
4568,2707503,Porto Real do Colégio,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,2621.0
4569,2707503,Porto Real do Colégio,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1880052.0
4570,2707503,Porto Real do Colégio,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,855.5
4571,2707503,Porto Real do Colégio,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,2800.0
4572,2707503,Porto Real do Colégio,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2341092.0
4573,2707503,Porto Real do Colégio,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1002.81
4574,2707503,Porto Real do Colégio,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,2712.0
4575,2707503,Porto Real do Colégio,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2784536.0
4576,2707503,Porto Real do Colégio,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1123.71
4577,2707503,Porto Real do Colégio,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,2940.0
4578,2707503,Porto Real do Colégio,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3320147.0
4579,2707503,Porto Real do Colégio,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1194.86
4580,2707503,Porto Real do Colégio,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,3375.0
4581,2707503,Porto Real do Colégio,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4011368.0
4582,2707503,Porto Real do Colégio,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1349.09
4583,2707503,Porto Real do Colégio,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,3532.0
4584,2707503,Porto Real do Colégio,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4585404.0
4585,2707503,Porto Real do Colégio,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1696.47
4586,2707503,Porto Real do Colégio,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,3494.0
4587,2707503,Porto Real do Colégio,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5880956.0
4588,2707503,Porto Real do Colégio,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2261.79
4589,2707503,Porto Real do Colégio,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,3576.0
4590,2707503,Porto Real do Colégio,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7775844.0
4591,2707503,Porto Real do Colégio,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2366.68
4592,2707503,Porto Real do Colégio,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,3624.0
4593,2707503,Porto Real do Colégio,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8546789.0
4594,2707503,Porto Real do Colégio,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2373.56
4595,2707503,Porto Real do Colégio,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,3612.0
4596,2707503,Porto Real do Colégio,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8549054.0
4597,2707503,Porto Real do Colégio,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2350.93
4598,2707503,Porto Real do Colégio,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,3659.0
4599,2707503,Porto Real do Colégio,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8562650.0
4600,2707503,Porto Real do Colégio,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2436.76
4601,2707503,Porto Real do Colégio,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,3627.0
4602,2707503,Porto Real do Colégio,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,8715257.0
4603,2707503,Porto Real do Colégio,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2512.65
4604,2707503,Porto Real do Colégio,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,3957.0
4605,2707503,Porto Real do Colégio,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,9430182.0
4606,2707503,Porto Real do Colégio,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2658.78
4607,2707503,Porto Real do Colégio,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,3977.0
4608,2707503,Porto Real do Colégio,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,10633472.0
4609,2707503,Porto Real do Colégio,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,863.6
4610,2707503,Porto Real do Colégio,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,4188.0
4611,2707503,Porto Real do Colégio,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3457925.0
4612,2707503,Porto Real do Colégio,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1650.46
4613,2707503,Porto Real do Colégio,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,4184.0
4614,2707503,Porto Real do Colégio,2021,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6900857.0
4615,2707503,Porto Real do Colégio,2023,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3404.29
4616,2707503,Porto Real do Colégio,2023,Assistência Social,Bolsa Família,Famílias beneficiárias,5042.0
4617,2707503,Porto Real do Colégio,2023,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,14701232.0
4618,2707602,Quebrangulo,2004,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,868.55
4619,2707602,Quebrangulo,2004,Assistência Social,Bolsa Família,Famílias beneficiárias,1348.0
4620,2707602,Quebrangulo,2004,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,560628.0
4621,2707602,Quebrangulo,2005,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,827.66
4622,2707602,Quebrangulo,2005,Assistência Social,Bolsa Família,Famílias beneficiárias,1928.0
4623,2707602,Quebrangulo,2005,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1242162.0
4624,2707602,Quebrangulo,2006,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,795.52
4625,2707602,Quebrangulo,2006,Assistência Social,Bolsa Família,Famílias beneficiárias,2175.0
4626,2707602,Quebrangulo,2006,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1638381.0
4627,2707602,Quebrangulo,2007,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,866.56
4628,2707602,Quebrangulo,2007,Assistência Social,Bolsa Família,Famílias beneficiárias,2065.0
4629,2707602,Quebrangulo,2007,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,1839608.0
4630,2707602,Quebrangulo,2008,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1031.34
4631,2707602,Quebrangulo,2008,Assistência Social,Bolsa Família,Famílias beneficiárias,2195.0
4632,2707602,Quebrangulo,2008,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2168033.0
4633,2707602,Quebrangulo,2009,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1108.1
4634,2707602,Quebrangulo,2009,Assistência Social,Bolsa Família,Famílias beneficiárias,2092.0
4635,2707602,Quebrangulo,2009,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2384777.0
4636,2707602,Quebrangulo,2010,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1170.97
4637,2707602,Quebrangulo,2010,Assistência Social,Bolsa Família,Famílias beneficiárias,2232.0
4638,2707602,Quebrangulo,2010,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2576447.0
4639,2707602,Quebrangulo,2011,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1334.73
4640,2707602,Quebrangulo,2011,Assistência Social,Bolsa Família,Famílias beneficiárias,2091.0
4641,2707602,Quebrangulo,2011,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2869375.0
4642,2707602,Quebrangulo,2012,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1533.83
4643,2707602,Quebrangulo,2012,Assistência Social,Bolsa Família,Famílias beneficiárias,2200.0
4644,2707602,Quebrangulo,2012,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,3294266.0
4645,2707602,Quebrangulo,2013,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,1998.03
4646,2707602,Quebrangulo,2013,Assistência Social,Bolsa Família,Famílias beneficiárias,2098.0
4647,2707602,Quebrangulo,2013,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,4234828.0
4648,2707602,Quebrangulo,2014,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2415.43
4649,2707602,Quebrangulo,2014,Assistência Social,Bolsa Família,Famílias beneficiárias,2261.0
4650,2707602,Quebrangulo,2014,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5310157.0
4651,2707602,Quebrangulo,2015,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2601.04
4652,2707602,Quebrangulo,2015,Assistência Social,Bolsa Família,Famílias beneficiárias,2104.0
4653,2707602,Quebrangulo,2015,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,5691427.0
4654,2707602,Quebrangulo,2016,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2807.64
4655,2707602,Quebrangulo,2016,Assistência Social,Bolsa Família,Famílias beneficiárias,2197.0
4656,2707602,Quebrangulo,2016,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,6334058.0
4657,2707602,Quebrangulo,2017,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3000.81
4658,2707602,Quebrangulo,2017,Assistência Social,Bolsa Família,Famílias beneficiárias,2503.0
4659,2707602,Quebrangulo,2017,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7213754.0
4660,2707602,Quebrangulo,2018,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3079.15
4661,2707602,Quebrangulo,2018,Assistência Social,Bolsa Família,Famílias beneficiárias,2394.0
4662,2707602,Quebrangulo,2018,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7564122.0
4663,2707602,Quebrangulo,2019,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,3178.54
4664,2707602,Quebrangulo,2019,Assistência Social,Bolsa Família,Famílias beneficiárias,2267.0
4665,2707602,Quebrangulo,2019,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,7449374.0
4666,2707602,Quebrangulo,2020,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,983.87
4667,2707602,Quebrangulo,2020,Assistência Social,Bolsa Família,Famílias beneficiárias,2226.0
4668,2707602,Quebrangulo,2020,Assistência Social,Bolsa Família,Valor Total Repassado do Bolsa Família,2209121.0
4669,2707602,Quebrangulo,2021,Assistência Social,Bolsa Família,Benefício médio recebido pelas famílias do Bolsa Família,2113.86
4670,2707602,Quebrangulo,2021,Assistência Social,Bolsa Família,Famílias beneficiárias,2193.0
